class_index,filepaths,labels,data_set
7,train/HUMMING BIRD HAWK MOTH/120.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/097.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/083.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/068.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/054.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/040.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/041.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/069.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/082.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/096.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/109.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/137.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/123.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/080.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/094.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/043.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/057.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/056.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/042.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/081.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/122.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/136.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/126.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/085.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/091.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/046.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/052.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/053.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/047.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/084.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/127.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/133.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/125.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/119.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/092.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/086.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/051.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/045.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/079.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/078.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/044.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/050.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/087.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/093.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/118.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/130.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/124.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/143.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/037.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/022.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/036.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/142.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/140.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/008.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/020.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/034.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/035.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/021.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/009.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/141.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/031.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/018.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/030.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/024.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/032.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/027.jpg,HUMMING BIRD HAWK MOTH,train
7,train/HUMMING BIRD HAWK MOTH/033.jpg,HUMMING BIRD HAWK MOTH,train
9,train/BROWN SIPROETA/016.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/002.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/003.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/017.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/029.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/001.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/014.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/028.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/004.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/010.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/038.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/039.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/011.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/005.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/013.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/006.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/012.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/129.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/101.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/115.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/049.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/061.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/060.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/074.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/114.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/100.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/116.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/102.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/089.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/062.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/077.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/063.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/088.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/103.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/117.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/113.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/107.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/098.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/067.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/073.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/072.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/099.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/104.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/110.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/138.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/070.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/064.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/059.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/065.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/071.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/139.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/111.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/105.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/108.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/120.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/134.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/083.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/068.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/054.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/040.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/055.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/069.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/082.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/096.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/135.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/121.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/109.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/123.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/080.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/094.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/043.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/057.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/042.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/095.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/081.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/122.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/136.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/132.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/126.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/091.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/046.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/052.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/053.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/047.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/090.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/084.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/127.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/133.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/125.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/131.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/119.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/092.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/051.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/045.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/079.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/078.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/044.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/050.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/087.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/093.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/118.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/130.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/124.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/037.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/022.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/036.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/140.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/008.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/035.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/021.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/141.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/025.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/031.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/019.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/018.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/030.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/024.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/032.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/026.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/027.jpg,BROWN SIPROETA,train
9,train/BROWN SIPROETA/033.jpg,BROWN SIPROETA,train
28,train/BIRD CHERRY ERMINE MOTH/016.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/002.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/003.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/017.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/029.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/015.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/014.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/028.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/004.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/010.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/038.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/039.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/011.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/005.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/013.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/007.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/006.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/012.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/129.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/101.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/115.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/075.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/060.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/074.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/048.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/114.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/100.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/116.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/102.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/089.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/062.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/076.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/077.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/063.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/088.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/117.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/113.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/107.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/098.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/067.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/072.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/066.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/106.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/112.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/104.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/110.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/064.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/058.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/059.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/065.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/111.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/105.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/108.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/120.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/097.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/068.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/054.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/040.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/041.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/055.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/069.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/082.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/096.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/121.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/109.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/123.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/094.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/043.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/057.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/056.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/095.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/081.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/122.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/132.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/126.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/091.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/052.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/053.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/047.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/090.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/084.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/127.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/133.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/131.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/092.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/086.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/045.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/079.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/050.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/087.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/093.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/118.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/130.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/124.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/037.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/023.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/022.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/036.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/008.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/020.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/035.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/021.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/009.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/025.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/031.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/019.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/018.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/030.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/024.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/032.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/026.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/027.jpg,BIRD CHERRY ERMINE MOTH,train
28,train/BIRD CHERRY ERMINE MOTH/033.jpg,BIRD CHERRY ERMINE MOTH,train
6,train/WHITE LINED SPHINX MOTH/016.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/002.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/003.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/017.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/001.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/015.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/014.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/028.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/004.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/010.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/038.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/011.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/005.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/013.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/007.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/006.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/012.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/129.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/101.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/115.jpg,WHITE LINED SPHINX MOTH,train
6,train/WHITE LINED SPHINX MOTH/049.jpg,WHITE LINED SPHINX MOTH,train
